split,method,seed,rows,task_success,hidden_mechanism_f1,false_abstention,unsafe_action,repair_precision,calibration_error,bloat_index,probe_efficiency,intervention_cost,oracle_regret,deployment_risk,robust_utility
sensor_dropout_ambiguity,epistemic_ensemble_planner,6,192,0.57812,0.33846,0.11979,0.06771,0.20000,0.23944,0.50075,0.50000,0.04636,0.11508,0.29027,0.23275
sensor_dropout_ambiguity,epistemic_ensemble_planner,7,192,0.59375,0.27419,0.10417,0.09896,0.17391,0.23943,0.51449,0.25000,0.04355,0.11277,0.29819,0.21444
sensor_dropout_ambiguity,epistemic_ensemble_planner,8,192,0.61458,0.31250,0.08854,0.07812,0.00000,0.23618,0.50391,0.46154,0.04026,0.09947,0.29530,0.27834
sensor_dropout_ambiguity,epistemic_ensemble_planner,9,192,0.58854,0.32836,0.11458,0.09896,0.08333,0.23989,0.51202,0.50000,0.03719,0.12330,0.30089,0.20253
sensor_dropout_ambiguity,mc_dropout_uncertainty,0,192,0.47396,0.31068,0.22396,0.06771,0.33333,0.38258,0.66806,0.66667,0.04086,0.19980,0.36221,-0.00150
sensor_dropout_ambiguity,mc_dropout_uncertainty,1,192,0.48438,0.24528,0.21875,0.13021,0.00000,0.38388,0.67512,0.50000,0.04310,0.20463,0.36706,-0.07173
sensor_dropout_ambiguity,mc_dropout_uncertainty,2,192,0.55729,0.26549,0.23438,0.07292,0.16667,0.38568,0.66959,0.00000,0.04357,0.20367,0.36301,0.06760
sensor_dropout_ambiguity,mc_dropout_uncertainty,3,192,0.51042,0.31193,0.21875,0.07812,0.11111,0.38540,0.66477,0.50000,0.04185,0.19574,0.36035,0.02671
sensor_dropout_ambiguity,mc_dropout_uncertainty,4,192,0.48958,0.35398,0.24479,0.08854,0.00000,0.38711,0.67463,0.33333,0.04503,0.21554,0.36681,-0.03155
sensor_dropout_ambiguity,mc_dropout_uncertainty,5,192,0.48958,0.33898,0.25521,0.06250,0.27273,0.38205,0.67409,0.00000,0.04539,0.22017,0.36674,-0.00573
sensor_dropout_ambiguity,mc_dropout_uncertainty,6,192,0.55729,0.27027,0.19271,0.05208,0.33333,0.38157,0.66446,0.75000,0.04070,0.17681,0.36012,0.12683
sensor_dropout_ambiguity,mc_dropout_uncertainty,7,192,0.43229,0.30631,0.26562,0.10938,0.40000,0.38668,0.67423,0.66667,0.04482,0.23008,0.36459,-0.13062
sensor_dropout_ambiguity,mc_dropout_uncertainty,8,192,0.50521,0.18000,0.25521,0.07292,0.00000,0.38674,0.67671,0.40000,0.04492,0.21854,0.36496,-0.00298
sensor_dropout_ambiguity,mc_dropout_uncertainty,9,192,0.45312,0.28571,0.19792,0.14583,0.10000,0.38046,0.67307,0.00000,0.04050,0.19816,0.36688,-0.10882
sensor_dropout_ambiguity,mean_world_model_mpc,0,192,0.62500,0.05195,0.01042,0.15625,0.00000,0.13469,0.29211,0.00000,0.02177,0.07941,0.25332,0.30051
sensor_dropout_ambiguity,mean_world_model_mpc,1,192,0.63542,0.04878,0.06250,0.12500,0.00000,0.14014,0.30001,0.66667,0.02812,0.10554,0.25936,0.31055
sensor_dropout_ambiguity,mean_world_model_mpc,2,192,0.53646,0.00000,0.05208,0.16667,0.00000,0.13939,0.29489,0.00000,0.02464,0.10300,0.25304,0.16788
sensor_dropout_ambiguity,mean_world_model_mpc,3,192,0.61979,0.00000,0.07812,0.14583,0.00000,0.13975,0.29506,0.00000,0.02859,0.11436,0.25395,0.25911
sensor_dropout_ambiguity,mean_world_model_mpc,4,192,0.60938,0.00000,0.04167,0.14062,0.00000,0.13834,0.30102,0.00000,0.02333,0.09633,0.25684,0.27974
sensor_dropout_ambiguity,mean_world_model_mpc,5,192,0.57292,0.04545,0.08854,0.11979,0.00000,0.14159,0.30965,0.00000,0.02755,0.12407,0.26235,0.23198
sensor_dropout_ambiguity,mean_world_model_mpc,6,192,0.61458,0.02778,0.03125,0.14062,0.00000,0.13715,0.29357,0.00000,0.02422,0.08815,0.25446,0.29512
sensor_dropout_ambiguity,mean_world_model_mpc,7,192,0.53125,0.00000,0.06250,0.19271,0.00000,0.13863,0.30696,0.00000,0.02594,0.11526,0.26211,0.11612
sensor_dropout_ambiguity,mean_world_model_mpc,8,192,0.61979,0.05263,0.04167,0.13542,0.00000,0.13721,0.29437,0.25000,0.02552,0.09338,0.25437,0.29916
sensor_dropout_ambiguity,mean_world_model_mpc,9,192,0.56771,0.02299,0.04688,0.14062,0.00000,0.13669,0.30510,0.00000,0.02422,0.10212,0.25939,0.23170
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,0,192,0.71354,0.40260,0.04688,0.11979,0.23188,0.12553,0.33458,0.60870,0.07168,0.05955,0.23145,0.39929
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,1,192,0.60938,0.45570,0.05729,0.12500,0.21875,0.12679,0.33162,0.54545,0.06485,0.06758,0.23324,0.28333
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,2,192,0.63542,0.45161,0.07812,0.08854,0.15385,0.12758,0.33082,0.63415,0.07058,0.07383,0.23299,0.34114
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,3,192,0.71875,0.36986,0.03646,0.10417,0.13333,0.12881,0.33631,0.54286,0.06287,0.05228,0.23462,0.43432
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,4,192,0.67188,0.46512,0.03646,0.11979,0.19643,0.12651,0.32801,0.72973,0.06256,0.05545,0.23254,0.36891
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,5,192,0.65104,0.50000,0.07292,0.09896,0.29167,0.12690,0.33115,0.59091,0.07376,0.07386,0.23032,0.34497
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,6,192,0.59375,0.38621,0.08333,0.09375,0.22807,0.12948,0.33787,0.66667,0.06053,0.07801,0.23405,0.28998
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,7,192,0.64062,0.51136,0.08333,0.10938,0.26154,0.12563,0.32788,0.48485,0.06725,0.08082,0.23212,0.31671
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,8,192,0.67708,0.45783,0.03646,0.11458,0.20290,0.12431,0.32752,0.61765,0.06522,0.05413,0.23131,0.38052
sensor_dropout_ambiguity,mechanics_gap_auditor_v5,9,192,0.64583,0.49102,0.07292,0.08854,0.26923,0.12501,0.33767,0.59459,0.06423,0.07503,0.23458,0.35348
sensor_dropout_ambiguity,oracle_full_state_policy,0,192,0.77083,0.54167,0.04688,0.06250,0.28049,0.05776,0.08071,1.00000,0.08949,0.04023,0.12604,0.60227
sensor_dropout_ambiguity,oracle_full_state_policy,1,192,0.76562,0.55833,0.02604,0.06771,0.28000,0.05484,0.08057,1.00000,0.08845,0.02961,0.12585,0.60508
sensor_dropout_ambiguity,oracle_full_state_policy,2,192,0.78646,0.53744,0.02604,0.04688,0.30303,0.05702,0.07826,1.00000,0.08580,0.02484,0.12067,0.65560
sensor_dropout_ambiguity,oracle_full_state_policy,3,192,0.74479,0.53659,0.07292,0.03646,0.26087,0.05799,0.08403,1.00000,0.08830,0.05274,0.12564,0.59089
sensor_dropout_ambiguity,oracle_full_state_policy,4,192,0.80208,0.58436,0.06771,0.03646,0.33537,0.05867,0.07543,1.00000,0.08882,0.04792,0.12179,0.65493
sensor_dropout_ambiguity,oracle_full_state_policy,5,192,0.77604,0.63745,0.04167,0.05729,0.33125,0.05852,0.07677,1.00000,0.08595,0.03777,0.12239,0.61968
sensor_dropout_ambiguity,oracle_full_state_policy,6,192,0.78125,0.55172,0.03125,0.02604,0.25581,0.05679,0.08170,1.00000,0.08887,0.02697,0.12489,0.67119
sensor_dropout_ambiguity,oracle_full_state_policy,7,192,0.75521,0.59524,0.04167,0.03646,0.34940,0.05909,0.07512,1.00000,0.08923,0.03322,0.12116,0.62635
sensor_dropout_ambiguity,oracle_full_state_policy,8,192,0.76042,0.56327,0.04688,0.07812,0.30488,0.05810,0.07950,1.00000,0.08762,0.04071,0.12290,0.57305
sensor_dropout_ambiguity,oracle_full_state_policy,9,192,0.76042,0.63492,0.04688,0.07292,0.31138,0.05792,0.07722,1.00000,0.08762,0.04230,0.12617,0.57948
sensor_dropout_ambiguity,oracle_mechanics_repair,0,192,0.68750,0.54468,0.04688,0.09896,0.26277,0.08032,0.13689,0.92000,0.08488,0.05005,0.15938,0.45470
sensor_dropout_ambiguity,oracle_mechanics_repair,1,192,0.65104,0.56170,0.04688,0.10417,0.29008,0.08003,0.13612,0.95833,0.08254,0.04959,0.15859,0.41290
sensor_dropout_ambiguity,oracle_mechanics_repair,2,192,0.77083,0.54867,0.02083,0.09375,0.22222,0.07704,0.13054,0.93333,0.09014,0.03473,0.16150,0.56325
sensor_dropout_ambiguity,oracle_mechanics_repair,3,192,0.76042,0.50000,0.04167,0.04167,0.25874,0.07775,0.13869,0.95652,0.08540,0.03948,0.15839,0.60565
sensor_dropout_ambiguity,oracle_mechanics_repair,4,192,0.76042,0.54468,0.03125,0.08854,0.25850,0.07969,0.13489,0.87500,0.09004,0.03822,0.16010,0.55190
sensor_dropout_ambiguity,oracle_mechanics_repair,5,192,0.78125,0.62661,0.00521,0.06250,0.29286,0.07717,0.12927,0.95652,0.08155,0.02256,0.15924,0.62834
sensor_dropout_ambiguity,oracle_mechanics_repair,6,192,0.77083,0.52535,0.01562,0.09896,0.25352,0.07655,0.13221,0.86667,0.08629,0.02964,0.15776,0.56214
sensor_dropout_ambiguity,oracle_mechanics_repair,7,192,0.72396,0.58150,0.03125,0.10417,0.29787,0.07969,0.13073,0.84848,0.08863,0.04101,0.15767,0.49627
sensor_dropout_ambiguity,oracle_mechanics_repair,8,192,0.77083,0.55172,0.06250,0.05208,0.31429,0.08196,0.12595,0.93103,0.08894,0.04949,0.15313,0.59161
sensor_dropout_ambiguity,oracle_mechanics_repair,9,192,0.70833,0.56000,0.05208,0.07292,0.28873,0.08020,0.13745,0.77778,0.08780,0.05011,0.16203,0.50462
sensor_dropout_ambiguity,residual_dynamics_repair,0,192,0.65104,0.36800,0.05729,0.08854,0.17857,0.16607,0.39665,0.28571,0.05583,0.07016,0.25990,0.35409
sensor_dropout_ambiguity,residual_dynamics_repair,1,192,0.60938,0.37037,0.07292,0.11979,0.19672,0.16725,0.39487,0.40909,0.05911,0.08206,0.25846,0.26042
sensor_dropout_ambiguity,residual_dynamics_repair,2,192,0.62500,0.45113,0.07292,0.09896,0.06557,0.16773,0.38968,0.45455,0.05395,0.08322,0.26152,0.30466
sensor_dropout_ambiguity,residual_dynamics_repair,3,192,0.65104,0.33083,0.07292,0.10417,0.11111,0.16928,0.39729,0.36364,0.05692,0.07983,0.26110,0.32264
sensor_dropout_ambiguity,residual_dynamics_repair,4,192,0.66146,0.37333,0.06771,0.09375,0.17241,0.16692,0.39242,0.45161,0.06197,0.07559,0.26249,0.35008
sensor_dropout_ambiguity,residual_dynamics_repair,5,192,0.68229,0.34532,0.04167,0.07292,0.24194,0.16497,0.39924,0.47059,0.05458,0.06202,0.26340,0.41523
sensor_dropout_ambiguity,residual_dynamics_repair,6,192,0.60417,0.37795,0.07292,0.14583,0.12698,0.16564,0.39143,0.38095,0.05926,0.08339,0.26036,0.22297
sensor_dropout_ambiguity,residual_dynamics_repair,7,192,0.58854,0.41727,0.09375,0.12500,0.24074,0.16698,0.39267,0.30769,0.05437,0.09626,0.25939,0.21944
sensor_dropout_ambiguity,residual_dynamics_repair,8,192,0.66146,0.26446,0.04688,0.13021,0.16364,0.16738,0.39862,0.58824,0.05281,0.06860,0.26069,0.31822
sensor_dropout_ambiguity,residual_dynamics_repair,9,192,0.60938,0.39716,0.06250,0.14583,0.17778,0.16682,0.39938,0.62500,0.05046,0.08498,0.26327,0.23274
sensor_dropout_ambiguity,robust_mpc_fallback,0,192,0.72917,0.02632,0.05729,0.04167,0.00000,0.24076,0.48993,0.00000,0.03423,0.05596,0.22304,0.47798
sensor_dropout_ambiguity,robust_mpc_fallback,1,192,0.78125,0.05000,0.05729,0.00000,0.00000,0.24263,0.48837,0.00000,0.03423,0.05085,0.22227,0.58489
sensor_dropout_ambiguity,robust_mpc_fallback,2,192,0.70833,0.02740,0.06771,0.02604,0.00000,0.24515,0.48599,0.50000,0.03507,0.05833,0.22178,0.47177
sensor_dropout_ambiguity,robust_mpc_fallback,3,192,0.71354,0.08000,0.04167,0.01562,1.00000,0.24431,0.48346,0.00000,0.03298,0.04159,0.21937,0.51062
sensor_dropout_ambiguity,robust_mpc_fallback,4,192,0.75000,0.07317,0.02083,0.02083,0.00000,0.24105,0.48747,0.00000,0.03132,0.03214,0.21993,0.55361
sensor_dropout_ambiguity,robust_mpc_fallback,5,192,0.64583,0.02299,0.05729,0.03125,0.00000,0.24216,0.49730,0.00000,0.03486,0.05536,0.22476,0.40568
sensor_dropout_ambiguity,robust_mpc_fallback,6,192,0.77604,0.08108,0.04688,0.01042,0.00000,0.24131,0.48261,0.00000,0.03340,0.04517,0.22060,0.57578
sensor_dropout_ambiguity,robust_mpc_fallback,7,192,0.77604,0.07229,0.02604,0.03125,0.33333,0.24040,0.48886,0.33333,0.03283,0.03755,0.22239,0.56098
sensor_dropout_ambiguity,robust_mpc_fallback,8,192,0.75521,0.02667,0.04688,0.02604,0.00000,0.24144,0.48613,0.00000,0.03262,0.04748,0.21884,0.53364
sensor_dropout_ambiguity,robust_mpc_fallback,9,192,0.69271,0.04545,0.04167,0.02083,0.00000,0.24221,0.49579,0.33333,0.03314,0.04552,0.22634,0.47801
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,0,192,0.62500,0.21818,0.04167,0.14062,0.26667,0.18585,0.50105,0.30000,0.04448,0.07774,0.30261,0.24096
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,1,192,0.58333,0.39370,0.06771,0.15104,0.13793,0.18562,0.50020,0.37500,0.04438,0.09824,0.30410,0.16560
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,2,192,0.58333,0.32479,0.03125,0.17188,0.16667,0.18318,0.49520,0.27778,0.04084,0.07582,0.29930,0.16858
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,3,192,0.56250,0.28346,0.06771,0.17708,0.14706,0.18927,0.49958,0.37500,0.04594,0.09779,0.30401,0.11209
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,4,192,0.65104,0.33071,0.05729,0.14583,0.12000,0.18702,0.50625,0.30000,0.03948,0.09412,0.30636,0.24623
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,5,192,0.58854,0.35036,0.05729,0.13021,0.11765,0.18343,0.50450,0.53846,0.04370,0.09240,0.30816,0.20317
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,6,192,0.64062,0.41538,0.04167,0.13542,0.11765,0.18293,0.49103,0.33333,0.04480,0.07878,0.29928,0.26533
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,7,192,0.56771,0.32258,0.08854,0.09375,0.24138,0.18676,0.50615,0.33333,0.04558,0.10394,0.30650,0.20760
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,8,192,0.66146,0.34146,0.06771,0.08854,0.19231,0.18574,0.49731,0.43750,0.04344,0.08998,0.30224,0.32667
sensor_dropout_ambiguity,uncertainty_bloat_audit_v4,9,192,0.60938,0.41429,0.06771,0.15104,0.20000,0.18357,0.50327,0.43750,0.04469,0.10104,0.30619,0.18942
